1100.62	588
1101.08	586.012
1101.54	577.025
1102	600.037
1102.46	604.049
1102.92	572.062
1103.37	571.074
1103.83	600.086
1104.29	596.099
1104.75	588.111
1105.21	605.123
1105.67	598.135
1106.13	585.148
1106.58	586.16
1107.04	593.172
1107.5	605.185
1107.96	581.197
1108.42	593.209
1108.88	603.222
1109.33	585.234
